object,night,t_fit,alpha,delta,alpha_dot,delta_dot,a_kep,e,i,Omega,omega,M,a_equ,h,k,p,q,lambda
2017UA52,1,58050.33085648148,1.0850828314932213,-0.10762621313791146,-0.03912171976459274,0.011459897708779072,1.51086,0.390926,6.263,207.441,137.553,39.151,1.511883312274779,-0.101377667776483,0.378232026970033,-0.025273867908715,-0.048586242223674,5.5745476634576
2017UA52,2,58051.423738425925,1.0645759400028094,-0.10080197576261361,-0.025201589947755565,0.00631906684589012,1.51086,0.390926,6.263,207.441,137.553,39.151,1.511883312274779,-0.101377667776483,0.378232026970033,-0.025273867908715,-0.048586242223674,5.5745476634576
2017UA52,3,58052.37689814815,1.0539054332884292,-0.095620771952596,-0.012184475776848558,0.006398460646323656,1.51086,0.390926,6.263,207.441,137.553,39.151,1.511883312274779,-0.101377667776483,0.378232026970033,-0.025273867908715,-0.048586242223674,5.5745476634576
2025ME92,1,60856.366481481484,4.018532609033822,-0.08456595343320013,0.010287599791013236,-0.011062164227496396,1.69817,0.382667,3.271,111.088,182.658,327.356,1.69899527878661,-0.350560028418423,0.154245174310361,0.026654305481557,-0.010268318427482,286.5299988762957
2025ME92,2,60857.26887731482,4.031681483286035,-0.09505305513201674,0.011257373609899306,-0.012117571593827217,1.69817,0.382667,3.271,111.088,182.658,327.356,1.69899527878661,-0.350560028418423,0.154245174310361,0.026654305481557,-0.010268318427482,286.5299988762957
2025ME92,3,60858.98096064815,4.05974055989393,-0.11686045932200477,0.027758669066315633,0.0007112525836419081,1.69817,0.382667,3.271,111.088,182.658,327.356,1.69899527878661,-0.350560028418423,0.154245174310361,0.026654305481557,-0.010268318427482,286.5299988762957
2025ME92,4,60859.13511574074,4.062133842630727,-0.11979939985689078,0.014882566251075166,-0.013898190909538054,1.69817,0.382667,3.271,111.088,182.658,327.356,1.69899527878661,-0.350560028418423,0.154245174310361,0.026654305481557,-0.010268318427482,286.5299988762957
2022SO9,1,59845.45606481482,0.6007394196543615,0.3833363598891368,0.008228014746414658,-0.02009180090931295,2.34273,0.563325,5.002,191.95,138.513,270.45,2.3429564620120553,-0.277770187280211,0.49083936873362,-0.009041565240874,-0.042742328299042,338.7758883133961
2022SO9,2,59846.378796296296,0.6100315525919794,0.36565869559757597,0.006022235263799303,-0.019473772103992815,2.34273,0.563325,5.002,191.95,138.513,270.45,2.3429564620120553,-0.277770187280211,0.49083936873362,-0.009041565240874,-0.042742328299042,338.7758883133961
2022SO9,3,59847.11115740741,0.6163797514137958,0.352275316967811,0.011959751326912738,-0.01697777206757678,2.34273,0.563325,5.002,191.95,138.513,270.45,2.3429564620120553,-0.277770187280211,0.49083936873362,-0.009041565240874,-0.042742328299042,338.7758883133961
2012BQ123,1,55957.44337962963,2.3737946812576642,0.40628937880758664,-0.017270498613879293,-0.0027761688484645984,2.00706,0.685938,0.923,70.618,325.007,259.001,2.0066725458742116,0.400232456934738,0.558441069620427,0.007630299389342,0.002709605866072,55.9422410705684
2012BQ123,2,55958.42949074074,2.359223363665077,0.40410771724259376,-0.015032384768886686,-0.002428888169220045,2.00706,0.685938,0.923,70.618,325.007,259.001,2.0066725458742116,0.400232456934738,0.558441069620427,0.007630299389342,0.002709605866072,55.9422410705684
2021VL19,1,59531.41788194444,0.8627860624308769,0.9147983285813511,0.041277588848067204,-0.013092617917664029,1.34968,0.276903,3.538,33.912,341.302,97.541,1.3501029833142955,0.072411350336492,0.267660716394031,0.017301419743976,0.02566727658057,35.6000275776246
2021VL19,2,59532.16552083333,0.9003586379031849,0.9091090400335308,0.03700636410394509,-0.004235410507817505,1.34968,0.276903,3.538,33.912,341.302,97.541,1.3501029833142955,0.072411350336492,0.267660716394031,0.017301419743976,0.02566727658057,35.6000275776246
2021VL19,3,59533.26170138889,0.9432704664455521,0.9009428383889219,0.02513274074353472,-0.012888584996270797,1.34968,0.276903,3.538,33.912,341.302,97.541,1.3501029833142955,0.072411350336492,0.267660716394031,0.017301419743976,0.02566727658057,35.6000275776246
2016FV12,1,57475.155277777776,3.0874685390444054,-0.3096412866647196,-0.00940021208680264,0.009080526828824986,1.62504,0.604857,6.985,344.635,101.214,173.803,1.6249820189207465,0.602986379231356,0.044071317428203,-0.015954139365576,0.058896375342201,118.4428855030871
2016FV12,2,57477.14244212963,3.073397549170723,-0.29300635963848914,-0.007466443084076183,0.007580958223397596,1.62504,0.604857,6.985,344.635,101.214,173.803,1.6249820189207465,0.602986379231356,0.044071317428203,-0.015954139365576,0.058896375342201,118.4428855030871
2016FV12,3,57478.20278935185,3.067157997094843,-0.28520570750943675,-0.006470678040159328,0.007192650544766366,1.62504,0.604857,6.985,344.635,101.214,173.803,1.6249820189207465,0.602986379231356,0.044071317428203,-0.015954139365576,0.058896375342201,118.4428855030871
2017TX4,1,58038.51268518518,0.5324832287114717,0.47644725141462874,0.06022671801156321,0.11647705721497914,2.42741,0.587754,10.733,17.498,341.369,4.284,2.429216078546031,-0.011703339027433,0.588034766333529,0.028310166089814,0.089602155382405,3.4902082068582
2017TX4,2,58039.44813657407,0.5735268277336832,0.5737464483312259,0.033664611617736574,0.0866925598842341,2.42741,0.587754,10.733,17.498,341.369,4.284,2.429216078546031,-0.011703339027433,0.588034766333529,0.028310166089814,0.089602155382405,3.4902082068582
2017TX4,3,58040.258784722224,0.604678773220217,0.6378126370351267,0.029009595240705687,0.06796216815474378,2.42741,0.587754,10.733,17.498,341.369,4.284,2.429216078546031,-0.011703339027433,0.588034766333529,0.028310166089814,0.089602155382405,3.4902082068582
2014JQ2,1,56778.38337962963,4.073051604322474,0.34942752140497363,-0.015751544187196487,-0.025471727586818815,1.61848,0.419716,15.405,65.825,81.504,157.129,1.6183233572694162,0.226797323081236,-0.353112599461631,0.123530027755137,0.055156795640641,180.3052965574976
2014JQ2,2,56779.3859375,4.058566825971964,0.324125095387867,-0.015280600095849195,-0.025156160183790632,1.61848,0.419716,15.405,65.825,81.504,157.129,1.6183233572694162,0.226797323081236,-0.353112599461631,0.123530027755137,0.055156795640641,180.3052965574976
2014JQ2,3,56780.41175925926,4.044211492874311,0.29852984190737014,-0.01452726373483415,-0.024840867831869673,1.61848,0.419716,15.405,65.825,81.504,157.129,1.6183233572694162,0.226797323081236,-0.353112599461631,0.123530027755137,0.055156795640641,180.3052965574976
2014JQ2,4,56781.36178240741,4.0314625899090135,0.2751632769189338,-0.01278549601170198,-0.023705729781113405,1.61848,0.419716,15.405,65.825,81.504,157.129,1.6183233572694162,0.226797323081236,-0.353112599461631,0.123530027755137,0.055156795640641,180.3052965574976
2022SH12,1,59848.555300925924,0.7067014128691284,-0.1255325640428516,0.08626186016772408,0.0702378696660162,1.15543,0.438256,13.261,6.06,99.177,344.494,1.15930255251613,0.423930288099473,-0.112664080407405,0.012306919815321,0.115596716812961,55.1444431190289
2022SH12,2,59849.34607638889,0.8074110558661748,-0.05186037402418273,0.17431904368518047,0.12993941046806867,1.15543,0.438256,13.261,6.06,99.177,344.494,1.15930255251613,0.423930288099473,-0.112664080407405,0.012306919815321,0.115596716812961,55.1444431190289
2022SH12,3,59850.060520833336,0.9692515104127919,0.0694379242905944,0.29776591386988377,0.230376483553744,1.15543,0.438256,13.261,6.06,99.177,344.494,1.15930255251613,0.423930288099473,-0.112664080407405,0.012306919815321,0.115596716812961,55.1444431190289
2022SH12,4,59851.033784722225,1.489923732465757,0.40896259296385656,0.8380954016793112,0.44560485375495773,1.15543,0.438256,13.261,6.06,99.177,344.494,1.15930255251613,0.423930288099473,-0.112664080407405,0.012306919815321,0.115596716812961,55.1444431190289
2004BK86,1,53034.315046296295,2.4913804218466087,0.30087682493762136,0.053682009600834135,-0.0357571030199324,1.487,0.532646,2.355,310.856,263.144,231.255,1.4990596749372072,-0.294361389469594,-0.446453909268118,-0.01560467694166,0.013722788833296,185.602263937742
2004BK86,2,53035.338692129626,2.592086646907204,0.24080647059342541,0.1343056541733922,-0.08887532028100203,1.487,0.532646,2.355,310.856,263.144,231.255,1.4990596749372072,-0.294361389469594,-0.446453909268118,-0.01560467694166,0.013722788833296,185.602263937742
2023RM15,1,60201.976631944446,6.182729973198966,0.25649116280468115,-0.00851672961107397,0.010497266269808847,1.29619,0.1608,8.379,339.641,325.866,74.193,1.2962532300870446,-0.130875626933045,0.093433041973193,-0.025468353067803,0.068699571136957,340.1697419242074
2023RM15,2,60202.90667824074,6.174005508600558,0.26662425355355157,-0.008624300331092627,0.010578926109687359,1.29619,0.1608,8.379,339.641,325.866,74.193,1.2962532300870446,-0.130875626933045,0.093433041973193,-0.025468353067803,0.068699571136957,340.1697419242074
2023RM15,4,60204.006261574075,6.163748063142484,0.2779664696231091,-0.010370305785635551,0.010166966456568753,1.29619,0.1608,8.379,339.641,325.866,74.193,1.2962532300870446,-0.130875626933045,0.093433041973193,-0.025468353067803,0.068699571136957,340.1697419242074
2024UW7,1,60612.26787037037,0.41959751435404347,0.32791730800150576,0.2479697877788567,-0.19542062738946697,1.31784,0.504168,0.773,218.556,85.724,158.169,1.3185620460870644,-0.416957693940086,0.284091884750902,-0.004200969410022,-0.005269872418749,340.5533121806732
2024UW7,2,60613.17837962963,0.5203360280057998,0.2478845079307841,0.0205866437334068,-0.02881618886071147,1.31784,0.504168,0.773,218.556,85.724,158.169,1.3185620460870644,-0.416957693940086,0.284091884750902,-0.004200969410022,-0.005269872418749,340.5533121806732
2024UW7,3,60614.3816087963,0.5419741837397125,0.22756378489391843,0.003117582874040181,-0.010369009416081099,1.31784,0.504168,0.773,218.556,85.724,158.169,1.3185620460870644,-0.416957693940086,0.284091884750902,-0.004200969410022,-0.005269872418749,340.5533121806732
2016FU6,1,57474.44679398148,3.329188641019882,0.09887823507597099,0.03192587543844638,-0.06504306501847168,1.28691,0.37962,1.746,183.849,287.31,122.523,1.2874414291254432,0.354542308427841,-0.137285654339426,-0.001054826872005,-0.015234383693452,148.9175983409714
2016FU6,2,57475.376539351855,3.3552616783831124,0.061161185126692406,0.0021833666069142055,-0.026662582915776056,1.28691,0.37962,1.746,183.849,287.31,122.523,1.2874414291254432,0.354542308427841,-0.137285654339426,-0.001054826872005,-0.015234383693452,148.9175983409714
2019GP21,1,58576.47923611111,3.519166057492265,-0.18596420154221038,0.037450235578262436,-0.003365807146337829,1.69878,0.493601,0.335,196.931,298.835,288.645,1.7002845822914048,0.344758250491008,-0.353653430217292,-0.000860991321762,-0.002778455578766,154.9851067134469
2019GP21,2,58577.47655092592,3.5573071012463577,-0.18842589148941213,0.016987307246128652,-0.0016245638467713873,1.69878,0.493601,0.335,196.931,298.835,288.645,1.7002845822914048,0.344758250491008,-0.353653430217292,-0.000860991321762,-0.002778455578766,154.9851067134469
2020QK1,2,59077.50334490741,5.991425742884806,-0.3871697331843018,0.002373619494505874,-0.022879039776213972,1.42956,0.127051,19.776,138.509,180.358,279.2,1.4295473277642068,-0.083629821556253,0.095685749596474,0.115439606910115,-0.130628743853425,325.3203165589007
2020QK1,3,59078.44634259259,5.9947028894436345,-0.40867456515590933,0.0023753505421443178,-0.02344700858418031,1.42956,0.127051,19.776,138.509,180.358,279.2,1.4295473277642068,-0.083629821556253,0.095685749596474,0.115439606910115,-0.130628743853425,325.3203165589007
2020QK1,4,59079.52636574074,5.998164968181122,-0.4330548270701776,0.002168782427872884,-0.02229065257448326,1.42956,0.127051,19.776,138.509,180.358,279.2,1.4295473277642068,-0.083629821556253,0.095685749596474,0.115439606910115,-0.130628743853425,325.3203165589007
2017QA3,1,57983.45101851852,5.792143321671572,-0.3359789353350994,-0.0054635108625120665,-0.025874156418467464,1.19962,0.294104,9.935,142.005,91.89,10.041,1.2000357773899772,-0.237544665051549,-0.173588755824095,0.053429697659582,-0.068580542188949,292.7972272310354
2017QA3,2,57984.431967592594,5.7893938463232635,-0.36005366766753244,-0.010577549159279442,-0.023267558816314704,1.19962,0.294104,9.935,142.005,91.89,10.041,1.2000357773899772,-0.237544665051549,-0.173588755824095,0.053429697659582,-0.068580542188949,292.7972272310354
2017QA3,3,57986.1716087963,5.785664659488169,-0.3964486307084253,-0.004246453940328134,-0.019415464204695664,1.19962,0.294104,9.935,142.005,91.89,10.041,1.2000357773899772,-0.237544665051549,-0.173588755824095,0.053429697659582,-0.068580542188949,292.7972272310354
2021VS4,1,59525.58369212963,0.8183285993917643,0.14694426330631802,0.0315952129217294,-0.021406253483206683,1.48629,0.428874,5.869,222.409,118.336,359.713,1.486603726113355,-0.141674741528126,0.405313670375052,-0.034595717936849,-0.037850283226657,7.3461646598118
2021VS4,2,59526.37488425926,0.8428989809910796,0.13306016910670315,0.01868981716916096,-0.014678521168747238,1.48629,0.428874,5.869,222.409,118.336,359.713,1.486603726113355,-0.141674741528126,0.405313670375052,-0.034595717936849,-0.037850283226657,7.3461646598118
2021VS4,3,59527.247719907406,0.8615003365485743,0.12132123000189363,0.01412181715235173,-0.01132474225744548,1.48629,0.428874,5.869,222.409,118.336,359.713,1.486603726113355,-0.141674741528126,0.405313670375052,-0.034595717936849,-0.037850283226657,7.3461646598118
2006OK3,1,53938.60717592593,5.443117613845503,-0.6934978516336869,0.21159590566094266,0.21633602224028436,1.67767,0.518794,12.173,300.036,67.025,211.066,1.713048613387291,0.053216585118044,0.523018707425068,-0.092996094496474,0.054269535417141,345.4141373765566
2006OK3,2,53939.29108796296,5.899378678019773,-0.12693003947864984,1.6054966997471638,2.6696276690927334,1.67767,0.518794,12.173,300.036,67.025,211.066,1.713048613387291,0.053216585118044,0.523018707425068,-0.092996094496474,0.054269535417141,345.4141373765566
2023XG2,1,60283.4383912037,1.1830409629244985,0.09212570164410926,0.1342115288025525,0.207345014970997,1.20519,0.196097,4.602,73.488,29.594,4.452,1.2257071505572115,0.20352811724624,-0.035880483878836,0.04078701738827,0.011808809344384,82.3335034272086
2023XG2,2,60284.25237268519,1.3602856207271656,0.3112295362840344,0.27603509986965946,0.3384192020530463,1.20519,0.196097,4.602,73.488,29.594,4.452,1.2257071505572115,0.20352811724624,-0.035880483878836,0.04078701738827,0.011808809344384,82.3335034272086
2023XO2,1,60282.3065162037,0.9570714393395408,0.39273539424343923,-0.003637512539000909,0.010337111209651084,1.44252,0.192849,6.401,65.337,4.164,294.419,1.44250009906255,0.180583052755258,0.067769819824169,0.050820927320118,0.023329799657921,69.8365861350072
2023XO2,2,60284.323842592596,0.9525945243640709,0.41290635833421013,-0.004399894964080886,0.009125520093675732,1.44252,0.192849,6.401,65.337,4.164,294.419,1.44250009906255,0.180583052755258,0.067769819824169,0.050820927320118,0.023329799657921,69.8365861350072
2024FW1,1,60388.482939814814,3.479721470953089,0.32513302303089364,0.08085185464460665,-0.22586603227682645,1.44653,0.315312,3.56,3.395,155.313,243.319,1.451146102000566,0.116055572289447,-0.295685634327998,0.001864569310566,0.03099904405269,168.970207178951
2024FW1,2,60389.951944444445,3.591875965075984,0.047639731560547446,0.04653321429533483,-0.15500392552997463,1.44653,0.315312,3.56,3.395,155.313,243.319,1.451146102000566,0.116055572289447,-0.295685634327998,0.001864569310566,0.03099904405269,168.970207178951
2024FW1,3,60390.25976851852,3.6086449430850407,0.0019887057199113167,0.039376282493321924,-0.14225982091738842,1.44653,0.315312,3.56,3.395,155.313,243.319,1.451146102000566,0.116055572289447,-0.295685634327998,0.001864569310566,0.03099904405269,168.970207178951
2022QU21,1,59820.50915509259,5.94718564605962,0.08736681903170615,-0.004087770453017114,0.005155968795826027,2.16202,0.453201,8.6,318.965,333.978,319.92,2.1626092216976787,-0.416648252692336,0.177268058687103,-0.0493187891798,0.056742670653877,309.1766395914144
2022QU21,2,59821.242476851854,5.944913009207366,0.09107617698724332,-0.003250642907576262,0.003890393311223761,2.16202,0.453201,8.6,318.965,333.978,319.92,2.1626092216976787,-0.416648252692336,0.177268058687103,-0.0493187891798,0.056742670653877,309.1766395914144
2022QU21,3,59822.185324074075,5.941894898598355,0.0956513152145059,-0.004129793168207197,0.0048180920298079265,2.16202,0.453201,8.6,318.965,333.978,319.92,2.1626092216976787,-0.416648252692336,0.177268058687103,-0.0493187891798,0.056742670653877,309.1766395914144
2022QH2,1,59810.97077546296,6.16106752829963,-0.07351423772136338,0.3181630153521837,-0.6281996612233343,2.66589,0.639765,21.628,146.824,148.437,229.558,2.6746890421783602,-0.578330630866164,0.273962237882952,0.104267804637659,-0.159877025089868,300.9147944200877
2022QH2,2,59811.06055555555,6.186456251151974,-0.12668811745177616,0.2648878002419224,-0.5652215858644922,2.66589,0.639765,21.628,146.824,148.437,229.558,2.6746890421783602,-0.578330630866164,0.273962237882952,0.104267804637659,-0.159877025089868,300.9147944200877
2022QH2,3,59812.977430555555,0.19221601940422214,-0.6052772757095467,0.06743452715547274,-0.10250761720510236,2.66589,0.639765,21.628,146.824,148.437,229.558,2.6746890421783602,-0.578330630866164,0.273962237882952,0.104267804637659,-0.159877025089868,300.9147944200877
2023TG5,1,60226.44951388889,0.37232716233713337,0.5744452587711771,0.03192048594360131,0.040204197586263035,1.62449,0.357849,5.209,5.043,9.372,273.913,1.625233488300071,0.089083448712863,0.347238949250857,0.004042107736603,0.04537340532983,15.3817885475302
2023TG5,2,60227.19118055556,0.4001014593887451,0.604781020425563,0.021816582855080924,0.04076234676904278,1.62449,0.357849,5.209,5.043,9.372,273.913,1.625233488300071,0.089083448712863,0.347238949250857,0.004042107736603,0.04537340532983,15.3817885475302
2023TG5,3,60228.20381944445,0.4355505509377932,0.6431877663175882,0.03058579703383657,0.0369547690379477,1.62449,0.357849,5.209,5.043,9.372,273.913,1.625233488300071,0.089083448712863,0.347238949250857,0.004042107736603,0.04537340532983,15.3817885475302
2021CG10,1,59260.46625,3.164612091982555,0.6124345800837669,-0.015538368821580661,0.0789446097282962,1.2366,0.311672,19.124,143.598,291.056,64.953,1.2367564985579775,0.300651083088463,0.082372320150057,0.099953937442646,-0.135652776456592,116.619639463656
2021CG10,2,59261.110451388886,3.158798691132371,0.6592404321128059,-0.014102096763960393,0.06574612340123138,1.2366,0.311672,19.124,143.598,291.056,64.953,1.2367564985579775,0.300651083088463,0.082372320150057,0.099953937442646,-0.135652776456592,116.619639463656
2021CG10,3,59262.291666666664,3.14992369188598,0.7263740369770867,-0.011668772736728918,0.050066016357419835,1.2366,0.311672,19.124,143.598,291.056,64.953,1.2367564985579775,0.300651083088463,0.082372320150057,0.099953937442646,-0.135652776456592,116.619639463656
2021XX2,1,59553.354837962965,0.9039496528391632,-0.07318165553612224,0.03551679709153177,0.04261194546450042,1.46563,0.34257,5.022,76.79,26.847,317.869,1.4826762168738994,0.340348003995736,-0.075655699575871,0.043474834298246,0.010102560473217,89.2525674137471
2021XX2,2,59554.16939814815,0.9506415736531415,-0.03176159869052903,0.05676712232434511,0.05880483511418788,1.46563,0.34257,5.022,76.79,26.847,317.869,1.4826762168738994,0.340348003995736,-0.075655699575871,0.043474834298246,0.010102560473217,89.2525674137471
2021XX2,3,59555.831712962965,1.1250355997329367,0.13025101319425014,0.15707962808670659,0.15620696343374035,1.46563,0.34257,5.022,76.79,26.847,317.869,1.4826762168738994,0.340348003995736,-0.075655699575871,0.043474834298246,0.010102560473217,89.2525674137471
2021XX2,4,59556.13123842593,1.1828212696049039,0.18228315670565,0.19064649913046086,0.18847535668264673,1.46563,0.34257,5.022,76.79,26.847,317.869,1.4826762168738994,0.340348003995736,-0.075655699575871,0.043474834298246,0.010102560473217,89.2525674137471
2021EG3,1,59283.334965277776,2.7258464991184836,0.523427151555186,0.586385005080956,0.10782571578783973,1.57187,0.683738,21.635,169.325,256.706,63.017,1.5736243418498514,0.624978488168376,0.277621184463393,0.035338621383673,-0.187931151508098,90.6543587890529
2021BY1,1,59231.28747685185,2.037869705685272,0.5140464916393976,0.016083238853800367,-0.5036079057999668,2.43775,0.742465,9.161,297.415,97.677,57.406,2.4400178692552554,0.426538958534218,0.607353955908674,-0.071044247581897,0.037024549614151,46.7433074127016
2021BY1,2,59232.38337962963,2.054761583962491,0.28422735350095774,-0.0019252316456004337,-0.08803020742652734,2.43775,0.742465,9.161,297.415,97.677,57.406,2.4400178692552554,0.426538958534218,0.607353955908674,-0.071044247581897,0.037024549614151,46.7433074127016
2021BY1,3,59233.23174768518,2.058927103110584,0.23530432012651328,-0.004014043092183783,-0.04137695132931185,2.43775,0.742465,9.161,297.415,97.677,57.406,2.4400178692552554,0.426538958534218,0.607353955908674,-0.071044247581897,0.037024549614151,46.7433074127016
2011GP28,1,55655.453668981485,3.3493522844240675,0.06842805739284323,0.002706195929022215,-0.009878107730287411,1.5048,0.504583,3.812,16.172,256.533,199.147,1.5923745725606147,-0.520112841446954,-0.012798359175807,0.00998199693897,0.033924703146475,243.9527215102678
2011GP28,2,55656.32356481482,3.364215944666365,0.055361843873260125,0.017207437740125897,-0.04840590862022509,1.5048,0.504583,3.812,16.172,256.533,199.147,1.5923745725606147,-0.520112841446954,-0.012798359175807,0.00998199693897,0.033924703146475,243.9527215102678
2018CC2,1,58156.326689814814,2.411879219977224,0.8619681817508451,0.0567780189272753,0.07823803398400742,1.92994,0.492793,15.002,129.207,45.322,239.534,1.9312279518307278,0.048088758980396,-0.489664985939906,0.102012016744587,-0.083667100404077,163.4479990687919
2018CC2,2,58157.18263888889,2.4697128864036215,0.9290591230111882,0.06577129395009251,0.08023733860136417,1.92994,0.492793,15.002,129.207,45.322,239.534,1.9312279518307278,0.048088758980396,-0.489664985939906,0.102012016744587,-0.083667100404077,163.4479990687919
2018CC2,3,58158.22528935185,2.5568971730843892,1.0094077791951528,0.09274321758493898,0.07674754650463456,1.92994,0.492793,15.002,129.207,45.322,239.534,1.9312279518307278,0.048088758980396,-0.489664985939906,0.102012016744587,-0.083667100404077,163.4479990687919
2018CC2,4,58159.24400462963,2.66602170290377,1.083496521128631,0.11680909478525238,0.07117335920315615,1.92994,0.492793,15.002,129.207,45.322,239.534,1.9312279518307278,0.048088758980396,-0.489664985939906,0.102012016744587,-0.083667100404077,163.4479990687919
2023KO5,1,60094.44200231481,4.917355357195252,0.8116377827415079,0.01825484174429448,0.05052970873072127,1.50957,0.409904,28.163,233.351,85.587,346.293,1.5097420533197488,-0.269058535096005,0.309214195473972,-0.20125749907864,-0.149723936731883,290.7782400364856
2023KO5,2,60095.42269675926,4.937375156380253,0.860164917263958,0.019869902214165857,0.04647051001636407,1.50957,0.409904,28.163,233.351,85.587,346.293,1.5097420533197488,-0.269058535096005,0.309214195473972,-0.20125749907864,-0.149723936731883,290.7782400364856
2023KO5,3,60096.32876157408,4.956959786805091,0.9025824782584343,0.02004942850146767,0.04605110557164152,1.50957,0.409904,28.163,233.351,85.587,346.293,1.5097420533197488,-0.269058535096005,0.309214195473972,-0.20125749907864,-0.149723936731883,290.7782400364856
2009WO8,1,55155.401608796295,1.0053031041640388,0.3119553023646554,0.09076220346923947,-0.08129730944341418,1.55138,0.349556,8.239,237.536,194.707,352.504,1.553404639208998,0.333101109450387,0.107765681753671,-0.060975846827942,-0.038598991686293,65.7906793228044
2009WO8,2,55156.35451388889,1.0980622633638857,0.23240367987243496,0.09102705851000792,-0.08689987421985279,1.55138,0.349556,8.239,237.536,194.707,352.504,1.553404639208998,0.333101109450387,0.107765681753671,-0.060975846827942,-0.038598991686293,65.7906793228044
2022DX1,1,59636.8259375,2.7441222780484296,0.4060280642334686,0.33159902742454506,-0.1691859751085758,2.45235,0.591328,2.102,342.063,177.11,298.391,2.4679483508353357,0.211870105870419,-0.554857234830761,-0.005632382952011,0.017430714176586,158.8965807011731
2022DX1,2,59637.320231481484,2.901279723323737,0.3162022702111749,0.3033119296630957,-0.19614935294885072,2.45235,0.591328,2.102,342.063,177.11,298.391,2.4679483508353357,0.211870105870419,-0.554857234830761,-0.005632382952011,0.017430714176586,158.8965807011731
2022DX1,3,59638.26547453704,3.187162473138843,0.12165720588290252,0.29388887978529965,-0.26847306164563634,2.45235,0.591328,2.102,342.063,177.11,298.391,2.4679483508353357,0.211870105870419,-0.554857234830761,-0.005632382952011,0.017430714176586,158.8965807011731
2022DX1,4,59639.052881944444,3.381789955792904,-0.0267268086122065,0.21085128094728445,-0.17037515056198768,2.45235,0.591328,2.102,342.063,177.11,298.391,2.4679483508353357,0.211870105870419,-0.554857234830761,-0.005632382952011,0.017430714176586,158.8965807011731
2013KG6,1,56441.247881944444,3.8400436041965356,-0.2658509757321818,0.08372667586081661,-0.057464957919819426,1.76865,0.521995,3.827,66.965,114.898,47.509,1.7682939386193444,-0.01677739046265,-0.52172927022076,0.030767740679741,0.013018464899112,203.1856166871096
2013KG6,2,56442.30664351852,3.923252176285365,-0.3180091708006701,0.0652678912039164,-0.04148754788468523,1.76865,0.521995,3.827,66.965,114.898,47.509,1.7682939386193444,-0.01677739046265,-0.52172927022076,0.030767740679741,0.013018464899112,203.1856166871096
2013KG6,3,56443.270902777775,3.984065265189021,-0.3535314692155659,0.05252857324005688,-0.03231991992711003,1.76865,0.521995,3.827,66.965,114.898,47.509,1.7682939386193444,-0.01677739046265,-0.52172927022076,0.030767740679741,0.013018464899112,203.1856166871096
2013KG6,4,56444.38277777778,4.040565281900738,-0.38453763122818996,0.04125913804375614,-0.024278266578789953,1.76865,0.521995,3.827,66.965,114.898,47.509,1.7682939386193444,-0.01677739046265,-0.52172927022076,0.030767740679741,0.013018464899112,203.1856166871096
2008XX2,1,54806.533055555556,2.5936058105769604,0.7416640908519192,0.01131818168278187,-0.012263897496410436,2.50993,0.538091,12.767,304.899,147.223,40.059,2.5181960465448454,0.534050608638098,-0.01977731818623,-0.090819538433682,0.064185262441338,90.8765888217405
2008XX2,2,54807.3094212963,2.603227665299101,0.732124896862408,0.011207572973887636,-0.011961913662048573,2.50993,0.538091,12.767,304.899,147.223,40.059,2.5181960465448454,0.534050608638098,-0.01977731818623,-0.090819538433682,0.064185262441338,90.8765888217405
2018PZ24,1,58343.54950231482,6.135068885595766,0.0553882662188806,0.004390385116124662,-0.003033720083578828,1.93259,0.496294,12.095,160.034,257.488,147.562,1.9324294530240058,0.41922594103176,0.266873494634368,0.036008443134369,-0.099658169023994,23.8673101292873
2018PZ24,2,58344.32329861111,6.138915663989214,0.05297171242539012,0.004456128506035384,-0.002992767229443416,1.93259,0.496294,12.095,160.034,257.488,147.562,1.9324294530240058,0.41922594103176,0.266873494634368,0.036008443134369,-0.099658169023994,23.8673101292873
2021QD1,1,59453.5203125,5.496297068933248,-0.3099976247203351,1.142544557209476,-0.5932470078732877,1.46767,0.314187,5.513,153.947,193.286,19.844,1.4993625703923368,-0.082608208664586,0.317398246486509,0.022406805763777,-0.046202058646816,340.1197839360897
2021QD1,2,59454.14533564815,0.22093177614318055,-0.5629981290210275,1.5192406008718535,-0.06310154110542499,1.46767,0.314187,5.513,153.947,193.286,19.844,1.4993625703923368,-0.082608208664586,0.317398246486509,0.022406805763777,-0.046202058646816,340.1197839360897
2022CW22,1,59620.19396990741,1.5991368377446762,-0.3513061744192731,-0.07813520235367832,0.0028467916499153034,1.37694,0.637184,16.059,154.275,92.908,325.109,1.3769289664076836,-0.587071910534061,-0.247075671482542,0.060982604470126,-0.127185862793086,212.878514573076
2022CW22,2,59621.12814814815,1.5243792953381072,-0.3475983193861473,-0.08564024123742797,0.005131024487866398,1.37694,0.637184,16.059,154.275,92.908,325.109,1.3769289664076836,-0.587071910534061,-0.247075671482542,0.060982604470126,-0.127185862793086,212.878514573076
2025DE29,1,60734.365960648145,2.6667490688695383,0.16344116387753654,-0.01674313047213616,-0.007395595108789621,1.08923,0.049522,6.942,336.648,11.002,226.899,1.0891353724663788,-0.010493534875193,0.048470948527337,-0.024042325674833,0.055700994300916,158.0889043606108
